Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
811,3,2015-06-17,4339,689,1,1,0,0
812,3,2015-06-17,7372,828,1,1,0,0
815,3,2015-06-17,6840,594,1,1,0,0
823,3,2015-06-17,6666,611,1,1,0,0
825,3,2015-06-17,5705,596,1,1,0,0
831,3,2015-06-17,15873,1796,1,1,0,0
843,3,2015-06-17,9688,1061,1,1,0,0
845,3,2015-06-17,4367,316,1,1,0,0
849,3,2015-06-17,8661,848,1,1,0,0
875,3,2015-06-17,5175,446,1,1,0,0
881,3,2015-06-17,6064,775,1,1,0,0
895,3,2015-06-17,10798,953,1,1,0,0
897,3,2015-06-17,2910,290,1,1,0,0
903,3,2015-06-17,11529,745,1,1,0,0
904,3,2015-06-17,5584,478,1,1,0,0
936,3,2015-06-17,7800,919,1,1,0,0
951,3,2015-06-17,8916,775,1,1,0,0
963,3,2015-06-17,12923,1096,1,1,0,0
973,3,2015-06-17,7765,926,1,1,0,0
983,3,2015-06-17,10281,1198,1,1,0,0
984,3,2015-06-17,7278,761,1,1,0,0
988,3,2015-06-17,5002,751,1,1,0,0
993,3,2015-06-17,8648,736,1,1,0,0
1020,3,2015-06-17,9450,1136,1,1,0,0
1029,3,2015-06-17,6199,848,1,1,0,0
1041,3,2015-06-17,6951,674,1,1,0,0
1046,3,2015-06-17,9799,689,1,1,0,0
1067,3,2015-06-17,6209,496,1,1,0,0
1070,3,2015-06-17,7453,814,1,1,0,0
1088,3,2015-06-17,6495,559,1,1,0,0
1097,3,2015-06-17,11279,2694,1,1,0,0
1109,3,2015-06-17,6367,525,1,1,0,0
11,2,2015-06-16,8810,1169,1,1,0,0
32,2,2015-06-16,5221,581,1,1,0,0
45,2,2015-06-16,6190,435,1,1,0,0
52,2,2015-06-16,8396,463,1,1,0,0
57,2,2015-06-16,11734,1022,1,1,0,0
71,2,2015-06-16,11860,847,1,1,0,0
87,2,2015-06-16,7351,847,1,1,0,0
89,2,2015-06-16,8411,787,1,1,0,0
97,2,2015-06-16,8519,762,1,1,0,0
102,2,2015-06-16,9318,1223,1,1,0,0
110,2,2015-06-16,5599,682,1,1,0,0
114,2,2015-06-16,6400,637,1,1,0,0
129,2,2015-06-16,11656,1304,1,1,0,0
193,2,2015-06-16,6960,882,1,1,0,0
209,2,2015-06-16,6989,675,1,1,0,0
211,2,2015-06-16,19118,1879,1,1,0,0
219,2,2015-06-16,4024,448,1,1,0,0
221,2,2015-06-16,6923,624,1,1,0,0
232,2,2015-06-16,4314,346,1,1,0,0
266,2,2015-06-16,4660,531,1,1,0,0
275,2,2015-06-16,9101,796,1,1,0,0
276,2,2015-06-16,4649,564,1,1,0,0
290,2,2015-06-16,10942,930,1,1,0,0
293,2,2015-06-16,7888,945,1,1,0,0
297,2,2015-06-16,9332,813,1,1,0,0
307,2,2015-06-16,3974,414,1,1,0,0
319,2,2015-06-16,8268,780,1,1,0,0
320,2,2015-06-16,17232,2240,1,1,0,0
324,2,2015-06-16,8094,925,1,1,0,0
333,2,2015-06-16,11791,1451,1,1,0,0
347,2,2015-06-16,5905,458,1,1,0,0
355,2,2015-06-16,10572,1168,1,1,0,0
356,2,2015-06-16,7287,510,1,1,0,0
362,2,2015-06-16,10949,1309,1,1,0,0
366,2,2015-06-16,8376,742,1,1,0,0
368,2,2015-06-16,13080,843,1,1,0,0
372,2,2015-06-16,11864,855,1,1,0,0
381,2,2015-06-16,11228,1136,1,1,0,0
382,2,2015-06-16,9637,692,1,1,0,0
399,2,2015-06-16,8386,721,1,1,0,0
429,2,2015-06-16,5469,442,1,1,0,0
436,2,2015-06-16,6838,716,1,1,0,0
452,2,2015-06-16,5397,511,1,1,0,0
468,2,2015-06-16,6698,627,1,1,0,0
478,2,2015-06-16,8516,775,1,1,0,0
495,2,2015-06-16,6500,479,1,1,0,0
526,2,2015-06-16,15547,1817,1,1,0,0
529,2,2015-06-16,8365,760,1,1,0,0
530,2,2015-06-16,5546,898,1,1,0,0
540,2,2015-06-16,8229,553,1,1,0,0
546,2,2015-06-16,16452,1827,1,1,0,0
582,2,2015-06-16,9243,1042,1,1,0,0
594,2,2015-06-16,5440,534,1,1,0,0
595,2,2015-06-16,19106,1948,1,1,0,0
597,2,2015-06-16,5797,802,1,1,0,0
602,2,2015-06-16,8428,700,1,1,0,0
622,2,2015-06-16,4874,448,1,1,0,0
662,2,2015-06-16,11121,920,1,1,0,0
678,2,2015-06-16,9909,1014,1,1,0,0
701,2,2015-06-16,8196,734,1,1,0,0
728,2,2015-06-16,5346,426,1,1,0,0
742,2,2015-06-16,9458,913,1,1,0,0
756,2,2015-06-16,19445,2391,1,1,0,0
766,2,2015-06-16,6710,555,1,1,0,0
782,2,2015-06-16,6604,553,1,1,0,0
783,2,2015-06-16,7802,714,1,1,0,0
793,2,2015-06-16,7039,548,1,1,0,0
799,2,2015-06-16,11616,970,1,1,0,0
811,2,2015-06-16,4321,671,1,1,0,0
812,2,2015-06-16,8640,934,1,1,0,0
815,2,2015-06-16,8243,717,1,1,0,0
823,2,2015-06-16,7623,696,1,1,0,0
825,2,2015-06-16,6699,678,1,1,0,0
831,2,2015-06-16,18561,2028,1,1,0,0
843,2,2015-06-16,10298,1071,1,1,0,0
845,2,2015-06-16,4999,349,1,1,0,0
849,2,2015-06-16,9187,864,1,1,0,0
875,2,2015-06-16,6617,518,1,1,0,0
881,2,2015-06-16,5896,707,1,1,0,0
895,2,2015-06-16,11147,910,1,1,0,0
897,2,2015-06-16,3225,320,1,1,0,0
903,2,2015-06-16,12677,821,1,1,0,0
904,2,2015-06-16,5698,481,1,1,0,0
936,2,2015-06-16,7983,927,1,1,0,0
951,2,2015-06-16,9498,779,1,1,0,0
963,2,2015-06-16,16998,1488,1,1,0,0
973,2,2015-06-16,9664,964,1,1,0,0
983,2,2015-06-16,11597,1301,1,1,0,0
984,2,2015-06-16,8179,818,1,1,0,0
988,2,2015-06-16,5532,793,1,1,0,0
993,2,2015-06-16,9954,865,1,1,0,0
1020,2,2015-06-16,9504,1056,1,1,0,0
1029,2,2015-06-16,7366,1011,1,1,0,0
1041,2,2015-06-16,7855,748,1,1,0,0
1046,2,2015-06-16,10799,753,1,1,0,0
1067,2,2015-06-16,7454,578,1,1,0,0
1070,2,2015-06-16,7872,858,1,1,0,0
1088,2,2015-06-16,7139,615,1,1,0,0
1097,2,2015-06-16,11522,2641,1,1,0,0
1109,2,2015-06-16,6795,556,1,1,0,0
11,1,2015-06-15,9241,1209,1,1,0,0
32,1,2015-06-15,5932,627,1,1,0,0
45,1,2015-06-15,8196,548,1,1,0,0
52,1,2015-06-15,10900,602,1,1,0,0
57,1,2015-06-15,15677,1299,1,1,0,0
71,1,2015-06-15,14359,1011,1,1,0,0
87,1,2015-06-15,8865,1023,1,1,0,0
89,1,2015-06-15,7372,646,1,1,0,0
97,1,2015-06-15,11793,1012,1,1,0,0
102,1,2015-06-15,11750,1449,1,1,0,0
110,1,2015-06-15,5979,717,1,1,0,0
114,1,2015-06-15,8156,746,1,1,0,0
129,1,2015-06-15,13186,1394,1,1,0,0
193,1,2015-06-15,8274,971,1,1,0,0
209,1,2015-06-15,7993,747,1,1,0,0
211,1,2015-06-15,23630,2215,1,1,0,0
219,1,2015-06-15,4721,555,1,1,0,0
221,1,2015-06-15,8069,708,1,1,0,0
232,1,2015-06-15,6049,425,1,1,0,0
266,1,2015-06-15,6064,617,1,1,0,0
275,1,2015-06-15,8478,715,1,1,0,0
276,1,2015-06-15,5485,639,1,1,0,0
290,1,2015-06-15,11943,974,1,1,0,0
293,1,2015-06-15,9627,1061,1,1,0,0
297,1,2015-06-15,11022,975,1,1,0,0
307,1,2015-06-15,4392,409,1,1,0,0
319,1,2015-06-15,9727,958,1,1,0,0
320,1,2015-06-15,20320,2466,1,1,0,0
324,1,2015-06-15,8259,920,1,1,0,0
333,1,2015-06-15,13632,1582,1,1,0,0
347,1,2015-06-15,6549,486,1,1,0,0
355,1,2015-06-15,11902,1318,1,1,0,0
356,1,2015-06-15,8810,560,1,1,0,0
362,1,2015-06-15,12526,1334,1,1,0,0
366,1,2015-06-15,9460,808,1,1,0,0
368,1,2015-06-15,20141,1115,1,1,0,0
372,1,2015-06-15,15664,1019,1,1,0,0
381,1,2015-06-15,13714,1286,1,1,0,0
382,1,2015-06-15,12091,840,1,1,0,0
399,1,2015-06-15,7430,601,1,1,0,0
429,1,2015-06-15,8735,563,1,1,0,0
436,1,2015-06-15,8721,839,1,1,0,0
452,1,2015-06-15,7057,587,1,1,0,0
468,1,2015-06-15,7463,690,1,1,0,0
478,1,2015-06-15,11494,972,1,1,0,0
495,1,2015-06-15,8792,561,1,1,0,0
526,1,2015-06-15,17364,1866,1,1,0,0
529,1,2015-06-15,11366,957,1,1,0,0
530,1,2015-06-15,6634,1031,1,1,0,0
540,1,2015-06-15,10759,616,1,1,0,0
546,1,2015-06-15,19864,2131,1,1,0,0
582,1,2015-06-15,10462,1072,1,1,0,0
594,1,2015-06-15,6940,673,1,1,0,0
595,1,2015-06-15,23522,2192,1,1,0,0
597,1,2015-06-15,7117,887,1,1,0,0
602,1,2015-06-15,9154,791,1,1,0,0
622,1,2015-06-15,5518,526,1,1,0,0
662,1,2015-06-15,14670,1145,1,1,0,0
678,1,2015-06-15,13559,1208,1,1,0,0
701,1,2015-06-15,9319,825,1,1,0,0
728,1,2015-06-15,7587,549,1,1,0,0
742,1,2015-06-15,12876,1200,1,1,0,0
756,1,2015-06-15,22698,2671,1,1,0,0
766,1,2015-06-15,9277,697,1,1,0,0
782,1,2015-06-15,8035,655,1,1,0,0
783,1,2015-06-15,10086,843,1,1,0,0
793,1,2015-06-15,10442,788,1,1,0,0
799,1,2015-06-15,13640,1115,1,1,0,0
811,1,2015-06-15,5670,814,1,1,0,0
812,1,2015-06-15,10346,1076,1,1,0,0
815,1,2015-06-15,7102,622,1,1,0,0
823,1,2015-06-15,8758,725,1,1,0,0
825,1,2015-06-15,5489,562,1,1,0,0
831,1,2015-06-15,19409,2104,1,1,0,0
843,1,2015-06-15,12180,1246,1,1,0,0
845,1,2015-06-15,6995,444,1,1,0,0
849,1,2015-06-15,11189,977,1,1,0,0
875,1,2015-06-15,8459,619,1,1,0,0
881,1,2015-06-15,6750,823,1,1,0,0
895,1,2015-06-15,14334,1169,1,1,0,0
897,1,2015-06-15,4326,346,1,1,0,0
903,1,2015-06-15,15643,953,1,1,0,0
904,1,2015-06-15,7782,557,1,1,0,0
936,1,2015-06-15,10001,1075,1,1,0,0
951,1,2015-06-15,12523,999,1,1,0,0
963,1,2015-06-15,20408,1585,1,1,0,0
973,1,2015-06-15,11348,1125,1,1,0,0
983,1,2015-06-15,13419,1480,1,1,0,0
984,1,2015-06-15,10024,900,1,1,0,0
988,1,2015-06-15,5750,865,1,1,0,0
993,1,2015-06-15,11748,998,1,1,0,0
1020,1,2015-06-15,11181,1218,1,1,0,0
1029,1,2015-06-15,7693,1005,1,1,0,0
1041,1,2015-06-15,6455,631,1,1,0,0
1046,1,2015-06-15,14061,989,1,1,0,0
1067,1,2015-06-15,9172,666,1,1,0,0
1070,1,2015-06-15,9924,1009,1,1,0,0
1088,1,2015-06-15,8650,684,1,1,0,0
1097,1,2015-06-15,11860,2695,1,1,0,0
1109,1,2015-06-15,6380,511,1,1,0,0
11,7,2015-06-14,0,0,0,0,0,0
32,7,2015-06-14,0,0,0,0,0,0
45,7,2015-06-14,0,0,0,0,0,0
52,7,2015-06-14,0,0,0,0,0,0
57,7,2015-06-14,0,0,0,0,0,0
71,7,2015-06-14,0,0,0,0,0,0
87,7,2015-06-14,0,0,0,0,0,0
89,7,2015-06-14,0,0,0,0,0,0
97,7,2015-06-14,0,0,0,0,0,0
102,7,2015-06-14,0,0,0,0,0,0
110,7,2015-06-14,0,0,0,0,0,0
114,7,2015-06-14,0,0,0,0,0,0
129,7,2015-06-14,0,0,0,0,0,0
193,7,2015-06-14,0,0,0,0,0,0
209,7,2015-06-14,3152,380,1,0,0,0
211,7,2015-06-14,0,0,0,0,0,0
219,7,2015-06-14,0,0,0,0,0,0
221,7,2015-06-14,0,0,0,0,0,0
232,7,2015-06-14,0,0,0,0,0,0
266,7,2015-06-14,0,0,0,0,0,0
275,7,2015-06-14,0,0,0,0,0,0
276,7,2015-06-14,0,0,0,0,0,0
290,7,2015-06-14,0,0,0,0,0,0
293,7,2015-06-14,0,0,0,0,0,0
297,7,2015-06-14,0,0,0,0,0,0
307,7,2015-06-14,0,0,0,0,0,0
319,7,2015-06-14,0,0,0,0,0,0
320,7,2015-06-14,0,0,0,0,0,0
324,7,2015-06-14,0,0,0,0,0,0
333,7,2015-06-14,0,0,0,0,0,0
347,7,2015-06-14,0,0,0,0,0,0
355,7,2015-06-14,0,0,0,0,0,0
356,7,2015-06-14,0,0,0,0,0,0
362,7,2015-06-14,0,0,0,0,0,0
366,7,2015-06-14,0,0,0,0,0,0
368,7,2015-06-14,0,0,0,0,0,0
372,7,2015-06-14,0,0,0,0,0,0
381,7,2015-06-14,0,0,0,0,0,0
382,7,2015-06-14,0,0,0,0,0,0
399,7,2015-06-14,0,0,0,0,0,0
429,7,2015-06-14,0,0,0,0,0,0
436,7,2015-06-14,0,0,0,0,0,0
452,7,2015-06-14,0,0,0,0,0,0
468,7,2015-06-14,0,0,0,0,0,0
478,7,2015-06-14,0,0,0,0,0,0
495,7,2015-06-14,0,0,0,0,0,0
526,7,2015-06-14,0,0,0,0,0,0
529,7,2015-06-14,0,0,0,0,0,0
530,7,2015-06-14,4181,752,1,0,0,0
540,7,2015-06-14,0,0,0,0,0,0
546,7,2015-06-14,0,0,0,0,0,0
582,7,2015-06-14,0,0,0,0,0,0
594,7,2015-06-14,0,0,0,0,0,0
595,7,2015-06-14,0,0,0,0,0,0
597,7,2015-06-14,0,0,0,0,0,0
602,7,2015-06-14,0,0,0,0,0,0
622,7,2015-06-14,0,0,0,0,0,0
662,7,2015-06-14,0,0,0,0,0,0
678,7,2015-06-14,0,0,0,0,0,0
701,7,2015-06-14,0,0,0,0,0,0
728,7,2015-06-14,0,0,0,0,0,0
742,7,2015-06-14,0,0,0,0,0,0
756,7,2015-06-14,0,0,0,0,0,0
766,7,2015-06-14,0,0,0,0,0,0
782,7,2015-06-14,0,0,0,0,0,0
783,7,2015-06-14,0,0,0,0,0,0
793,7,2015-06-14,0,0,0,0,0,0
799,7,2015-06-14,0,0,0,0,0,0
811,7,2015-06-14,0,0,0,0,0,0
812,7,2015-06-14,0,0,0,0,0,0
815,7,2015-06-14,0,0,0,0,0,0
823,7,2015-06-14,0,0,0,0,0,0
825,7,2015-06-14,0,0,0,0,0,0
831,7,2015-06-14,0,0,0,0,0,0
843,7,2015-06-14,0,0,0,0,0,0
845,7,2015-06-14,0,0,0,0,0,0
849,7,2015-06-14,0,0,0,0,0,0
875,7,2015-06-14,0,0,0,0,0,0
881,7,2015-06-14,0,0,0,0,0,0
895,7,2015-06-14,0,0,0,0,0,0
897,7,2015-06-14,0,0,0,0,0,0
903,7,2015-06-14,0,0,0,0,0,0
904,7,2015-06-14,0,0,0,0,0,0
936,7,2015-06-14,0,0,0,0,0,0
951,7,2015-06-14,0,0,0,0,0,0
963,7,2015-06-14,0,0,0,0,0,0
973,7,2015-06-14,0,0,0,0,0,0
983,7,2015-06-14,0,0,0,0,0,0
984,7,2015-06-14,0,0,0,0,0,0
988,7,2015-06-14,0,0,0,0,0,0
993,7,2015-06-14,0,0,0,0,0,0
1020,7,2015-06-14,0,0,0,0,0,0
1029,7,2015-06-14,0,0,0,0,0,0
1041,7,2015-06-14,0,0,0,0,0,0
1046,7,2015-06-14,0,0,0,0,0,0
1067,7,2015-06-14,0,0,0,0,0,0
1070,7,2015-06-14,0,0,0,0,0,0
1088,7,2015-06-14,0,0,0,0,0,0
1097,7,2015-06-14,13788,2960,1,0,0,0
1109,7,2015-06-14,0,0,0,0,0,0
11,6,2015-06-13,5856,827,1,0,0,0
32,6,2015-06-13,2345,291,1,0,0,0
45,6,2015-06-13,5541,460,1,0,0,0
52,6,2015-06-13,6314,437,1,0,0,0
57,6,2015-06-13,5723,586,1,0,0,0
71,6,2015-06-13,6959,602,1,0,0,0
87,6,2015-06-13,4529,526,1,0,0,0
89,6,2015-06-13,4833,439,1,0,0,0
97,6,2015-06-13,4152,418,1,0,0,0
102,6,2015-06-13,5886,852,1,0,0,0
110,6,2015-06-13,3022,389,1,0,0,0
114,6,2015-06-13,5417,587,1,0,0,0
129,6,2015-06-13,7265,1008,1,0,0,0
193,6,2015-06-13,4580,718,1,0,0,0
209,6,2015-06-13,5414,538,1,0,0,0
211,6,2015-06-13,9386,1005,1,0,0,0
219,6,2015-06-13,1573,211,1,0,0,0
221,6,2015-06-13,5188,521,1,0,0,0
232,6,2015-06-13,3130,305,1,0,0,0
266,6,2015-06-13,2046,223,1,0,0,0
275,6,2015-06-13,6765,684,1,0,0,0
276,6,2015-06-13,2150,258,1,0,0,0
290,6,2015-06-13,3682,379,1,0,0,0
293,6,2015-06-13,4448,609,1,0,0,0
297,6,2015-06-13,5211,528,1,0,0,0
307,6,2015-06-13,1061,142,1,0,0,0
319,6,2015-06-13,5377,545,1,0,0,0
320,6,2015-06-13,11111,1686,1,0,0,0
324,6,2015-06-13,1592,240,1,0,0,0
333,6,2015-06-13,7790,1036,1,0,0,0
347,6,2015-06-13,6221,513,1,0,0,0
355,6,2015-06-13,6247,798,1,0,0,0
356,6,2015-06-13,6286,523,1,0,0,0
362,6,2015-06-13,8152,1106,1,0,0,0
366,6,2015-06-13,3545,330,1,0,0,0
368,6,2015-06-13,8763,705,1,0,0,0
372,6,2015-06-13,8598,714,1,0,0,0
381,6,2015-06-13,5299,517,1,0,0,0
382,6,2015-06-13,4871,467,1,0,0,0
399,6,2015-06-13,5429,581,1,0,0,0
429,6,2015-06-13,5231,450,1,0,0,0
436,6,2015-06-13,3678,428,1,0,0,0
452,6,2015-06-13,2846,267,1,0,0,0
468,6,2015-06-13,7664,852,1,0,0,0
478,6,2015-06-13,4249,432,1,0,0,0
495,6,2015-06-13,5094,427,1,0,0,0
526,6,2015-06-13,7294,1056,1,0,0,0
529,6,2015-06-13,7045,702,1,0,0,0
530,6,2015-06-13,4985,841,1,0,0,0
540,6,2015-06-13,6675,436,1,0,0,0
546,6,2015-06-13,11879,1331,1,0,0,0
582,6,2015-06-13,5554,720,1,0,0,0
594,6,2015-06-13,2555,265,1,0,0,0
595,6,2015-06-13,13214,1573,1,0,0,0
597,6,2015-06-13,4847,679,1,0,0,0
602,6,2015-06-13,5216,472,1,0,0,0
622,6,2015-06-13,2676,300,1,0,0,0
662,6,2015-06-13,7597,732,1,0,0,0
678,6,2015-06-13,7082,728,1,0,0,0
701,6,2015-06-13,5626,616,1,0,0,0
728,6,2015-06-13,5353,530,1,0,0,0
742,6,2015-06-13,7357,836,1,0,0,0
756,6,2015-06-13,19195,2940,1,0,0,0
766,6,2015-06-13,7412,614,1,0,0,0
782,6,2015-06-13,5497,538,1,0,0,0
783,6,2015-06-13,5628,522,1,0,0,0
793,6,2015-06-13,4516,445,1,0,0,0
799,6,2015-06-13,9865,873,1,0,0,0
811,6,2015-06-13,3619,614,1,0,0,0
812,6,2015-06-13,3992,435,1,0,0,0
815,6,2015-06-13,6542,618,1,0,0,0
823,6,2015-06-13,4506,421,1,0,0,0
825,6,2015-06-13,5755,630,1,0,0,0
831,6,2015-06-13,10444,1299,1,0,0,0
843,6,2015-06-13,8426,1048,1,0,0,0
845,6,2015-06-13,5567,348,1,0,0,0
849,6,2015-06-13,8243,861,1,0,0,0
875,6,2015-06-13,3776,357,1,0,0,0
881,6,2015-06-13,1969,346,1,0,0,0
895,6,2015-06-13,9608,895,1,0,0,0
897,6,2015-06-13,3891,440,1,0,0,0
903,6,2015-06-13,11730,776,1,0,0,0
904,6,2015-06-13,5156,465,1,0,0,0
936,6,2015-06-13,5959,749,1,0,0,0
951,6,2015-06-13,7767,722,1,0,0,0
963,6,2015-06-13,3920,374,1,0,0,0
973,6,2015-06-13,6227,674,1,0,0,0
983,6,2015-06-13,7755,1120,1,0,0,0
984,6,2015-06-13,6422,828,1,0,0,0
988,6,2015-06-13,4013,626,1,0,0,0
993,6,2015-06-13,5145,497,1,0,0,0
1020,6,2015-06-13,9992,1204,1,0,0,0
1029,6,2015-06-13,1795,240,1,0,0,0
1041,6,2015-06-13,6083,614,1,0,0,0
1046,6,2015-06-13,7226,586,1,0,0,0
1067,6,2015-06-13,6214,496,1,0,0,0
1070,6,2015-06-13,6919,819,1,0,0,0
1088,6,2015-06-13,2456,289,1,0,0,0
1097,6,2015-06-13,8019,2126,1,0,0,0
1109,6,2015-06-13,3801,335,1,0,0,0
11,5,2015-06-12,6123,953,1,0,0,0
32,5,2015-06-12,3252,431,1,0,0,0
45,5,2015-06-12,4546,368,1,0,0,0
52,5,2015-06-12,4966,365,1,0,0,0
57,5,2015-06-12,7413,737,1,0,0,0
71,5,2015-06-12,7495,682,1,0,0,0
87,5,2015-06-12,5359,655,1,0,0,0
89,5,2015-06-12,5826,599,1,0,0,0
97,5,2015-06-12,5558,607,1,0,0,0
102,5,2015-06-12,5128,834,1,0,0,0
110,5,2015-06-12,3438,491,1,0,0,0
114,5,2015-06-12,3979,489,1,0,0,0
129,5,2015-06-12,8229,1155,1,0,0,0
193,5,2015-06-12,3574,600,1,0,0,0
209,5,2015-06-12,5018,533,1,0,0,0
211,5,2015-06-12,11648,1450,1,0,0,0
219,5,2015-06-12,3106,402,1,0,0,0
221,5,2015-06-12,5394,536,1,0,0,0
232,5,2015-06-12,3854,351,1,0,0,0
266,5,2015-06-12,3635,421,1,0,0,0
275,5,2015-06-12,5844,637,1,0,0,0
276,5,2015-06-12,3034,464,1,0,0,0
290,5,2015-06-12,5799,636,1,0,0,0
293,5,2015-06-12,4551,673,1,0,0,0
297,5,2015-06-12,5775,605,1,0,0,0
307,5,2015-06-12,2432,298,1,0,0,0
319,5,2015-06-12,7272,835,1,0,0,0
320,5,2015-06-12,11652,1793,1,0,0,0
324,5,2015-06-12,3927,565,1,0,0,0
333,5,2015-06-12,7898,1207,1,0,0,0
347,5,2015-06-12,4382,381,1,0,0,0
355,5,2015-06-12,7273,987,1,0,0,0
356,5,2015-06-12,5365,404,1,0,0,0
362,5,2015-06-12,6891,920,1,0,0,0
366,5,2015-06-12,5538,550,1,0,0,0
368,5,2015-06-12,6376,533,1,0,0,0
372,5,2015-06-12,7550,678,1,0,0,0
381,5,2015-06-12,7294,836,1,0,0,0
382,5,2015-06-12,6731,615,1,0,0,0
399,5,2015-06-12,5053,514,1,0,0,0
429,5,2015-06-12,4960,421,1,0,0,0
436,5,2015-06-12,4687,527,1,0,0,0
452,5,2015-06-12,3667,390,1,0,0,0
468,5,2015-06-12,4217,516,1,0,0,0
478,5,2015-06-12,5698,614,1,0,0,0
495,5,2015-06-12,4798,383,1,0,0,0
526,5,2015-06-12,7990,1247,1,0,0,0
529,5,2015-06-12,8376,796,1,0,0,0
530,5,2015-06-12,4646,899,1,0,0,0
540,5,2015-06-12,5311,355,1,0,0,0
546,5,2015-06-12,12246,1582,1,0,0,0
582,5,2015-06-12,5745,823,1,0,0,0
594,5,2015-06-12,3762,437,1,0,0,0
595,5,2015-06-12,11917,1504,1,0,0,0
597,5,2015-06-12,4193,645,1,0,0,0
602,5,2015-06-12,5401,552,1,0,0,0
622,5,2015-06-12,4522,465,1,0,0,0
662,5,2015-06-12,6207,630,1,0,0,0
678,5,2015-06-12,6065,721,1,0,0,0
701,5,2015-06-12,4542,525,1,0,0,0
728,5,2015-06-12,5233,479,1,0,0,0
742,5,2015-06-12,6943,775,1,0,0,0
756,5,2015-06-12,14566,2190,1,0,0,0
766,5,2015-06-12,5698,522,1,0,0,0
782,5,2015-06-12,4750,469,1,0,0,0
783,5,2015-06-12,6691,681,1,0,0,0
793,5,2015-06-12,3876,397,1,0,0,0
799,5,2015-06-12,8228,774,1,0,0,0
811,5,2015-06-12,3393,631,1,0,0,0
812,5,2015-06-12,5353,691,1,0,0,0
815,5,2015-06-12,5195,535,1,0,0,0
823,5,2015-06-12,5331,555,1,0,0,0
825,5,2015-06-12,3826,500,1,0,0,0
831,5,2015-06-12,11114,1479,1,0,0,0
843,5,2015-06-12,7546,853,1,0,0,0
845,5,2015-06-12,5027,351,1,0,0,0
849,5,2015-06-12,6858,777,1,0,0,0
875,5,2015-06-12,4161,421,1,0,0,0
881,5,2015-06-12,3652,567,1,0,0,0
895,5,2015-06-12,8638,815,1,0,0,0
897,5,2015-06-12,2544,314,1,0,0,0
903,5,2015-06-12,9965,690,1,0,0,0
904,5,2015-06-12,4377,375,1,0,0,0
936,5,2015-06-12,5491,717,1,0,0,0
951,5,2015-06-12,6221,668,1,0,0,0
963,5,2015-06-12,8675,862,1,0,0,0
973,5,2015-06-12,6473,848,1,0,0,0
983,5,2015-06-12,6327,935,1,0,0,0
984,5,2015-06-12,4551,587,1,0,0,0
988,5,2015-06-12,3985,643,1,0,0,0
993,5,2015-06-12,5979,619,1,0,0,0
1020,5,2015-06-12,6945,835,1,0,0,0
1029,5,2015-06-12,5619,793,1,0,0,0
1041,5,2015-06-12,4957,553,1,0,0,0
1046,5,2015-06-12,7688,643,1,0,0,0
1067,5,2015-06-12,5708,510,1,0,0,0
1070,5,2015-06-12,4755,655,1,0,0,0
1088,5,2015-06-12,5165,457,1,0,0,0
1097,5,2015-06-12,10392,2888,1,0,0,0
1109,5,2015-06-12,4080,418,1,0,0,0
11,4,2015-06-11,6444,995,1,0,0,0
32,4,2015-06-11,3378,441,1,0,0,0
45,4,2015-06-11,4285,338,1,0,0,0
52,4,2015-06-11,5358,386,1,0,0,0
57,4,2015-06-11,7444,753,1,0,0,0
71,4,2015-06-11,7452,714,1,0,0,0
87,4,2015-06-11,5367,727,1,0,0,0
89,4,2015-06-11,5864,598,1,0,0,0
97,4,2015-06-11,6237,683,1,0,0,0
102,4,2015-06-11,5678,869,1,0,0,0
110,4,2015-06-11,3799,581,1,0,0,0
114,4,2015-06-11,4402,526,1,0,0,0
129,4,2015-06-11,7736,1069,1,0,0,0
193,4,2015-06-11,3655,616,1,0,0,0
209,4,2015-06-11,6345,652,1,0,0,0
211,4,2015-06-11,12707,1531,1,0,0,0
219,4,2015-06-11,3187,379,1,0,0,0
221,4,2015-06-11,5089,521,1,0,0,0
232,4,2015-06-11,3438,325,1,0,0,0
266,4,2015-06-11,4083,533,1,0,0,0
275,4,2015-06-11,5137,566,1,0,0,0
276,4,2015-06-11,2980,437,1,0,0,0
290,4,2015-06-11,6283,619,1,0,0,0
293,4,2015-06-11,5212,735,1,0,0,0
297,4,2015-06-11,6192,669,1,0,0,0
307,4,2015-06-11,2408,338,1,0,0,0
319,4,2015-06-11,6734,751,1,0,0,0
320,4,2015-06-11,12481,1890,1,0,0,0
324,4,2015-06-11,4305,617,1,0,0,0
333,4,2015-06-11,8799,1287,1,0,0,0
347,4,2015-06-11,4786,363,1,0,0,0
355,4,2015-06-11,9045,1144,1,0,0,0
356,4,2015-06-11,4773,382,1,0,0,0
362,4,2015-06-11,7280,965,1,0,0,0
366,4,2015-06-11,5307,581,1,0,0,0
368,4,2015-06-11,6819,544,1,0,0,0
372,4,2015-06-11,7833,663,1,0,0,0
381,4,2015-06-11,8219,933,1,0,0,0
382,4,2015-06-11,6130,547,1,0,0,0
399,4,2015-06-11,4874,523,1,0,0,0
429,4,2015-06-11,4148,329,1,0,0,0
436,4,2015-06-11,5219,569,1,0,0,0
452,4,2015-06-11,3698,395,1,0,0,0
468,4,2015-06-11,3956,480,1,0,0,0
478,4,2015-06-11,5304,603,1,0,0,0
495,4,2015-06-11,4271,357,1,0,0,0
526,4,2015-06-11,8744,1380,1,0,0,0
